bacteria;gene
ESCO.0722.00142;ESCO.0722.00142.0063b_04571
ESCO.0722.00142;ESCO.0722.00142.0185b_04731
ESCO.0722.00149;ESCO.0722.00149.0001i_00176
ESCO.0722.00149;ESCO.0722.00149.0031i_04112
ESCO.0722.00149;ESCO.0722.00149.0031i_04144
ESCO.0722.00149;ESCO.0722.00149.0031i_04176
ESCO.0722.00149;ESCO.0722.00149.0035i_04400
ESCO.0722.00149;ESCO.0722.00149.0035i_04432
ESCO.0722.00149;ESCO.0722.00149.0037i_04528
ESCO.0722.00149;ESCO.0722.00149.0037i_04560
ESCO.0722.00149;ESCO.0722.00149.0044i_04784
ESCO.0722.00149;ESCO.0722.00149.0055i_04912
ESCO.0722.00149;ESCO.0722.00149.0062i_04944
ESCO.0722.00149;ESCO.0722.00149.0187b_05104
ESCO.0722.00151;ESCO.0722.00151.0001i_00209
ESCO.0722.00151;ESCO.0722.00151.0004i_00625
ESCO.0722.00151;ESCO.0722.00151.0015i_03057
ESCO.0722.00151;ESCO.0722.00151.0028b_04177
ESCO.0722.00151;ESCO.0722.00151.0063i_04817
ESCO.0722.00151;ESCO.0722.00151.0067b_04849
ESCO.0722.00151;ESCO.0722.00151.0079b_04881
ESCO.0722.00151;ESCO.0722.00151.0094b_04913
ESCO.0722.00151;ESCO.0722.00151.0110b_04945
ESCO.0722.00151;ESCO.0722.00151.0161b_05009
ESCO.0722.00151;ESCO.0722.00151.0299b_05137
ESCO.0722.00166;ESCO.0722.00166.0001i_00149
ESCO.0722.00166;ESCO.0722.00166.0001i_00245
ESCO.0722.00166;ESCO.0722.00166.0019b_03349
ESCO.0722.00166;ESCO.0722.00166.0038i_04277
ESCO.0722.00166;ESCO.0722.00166.0050i_04501
ESCO.0722.00166;ESCO.0722.00166.0066i_04629
ESCO.0722.00169;ESCO.0722.00169.0002i_00608
ESCO.0722.00169;ESCO.0722.00169.0048i_04224
ESCO.0722.00169;ESCO.0722.00169.0050b_04256
ESCO.0722.00169;ESCO.0722.00169.0055b_04320
ESCO.0722.00169;ESCO.0722.00169.0063b_04384
ESCO.0722.00169;ESCO.0722.00169.0070b_04416
ESCO.0722.00169;ESCO.0722.00169.0082b_04448
ESCO.0722.00169;ESCO.0722.00169.0105b_04480
ESCO.0722.00169;ESCO.0722.00169.0133b_04512
ESCO.0722.00169;ESCO.0722.00169.0166b_04544
ESCO.0722.00170;ESCO.0722.00170.0002i_00480
ESCO.0722.00170;ESCO.0722.00170.0023i_03392
ESCO.0722.00170;ESCO.0722.00170.0040i_04352
ESCO.0722.00201;ESCO.0722.00201.0011i_01642
ESCO.0722.00201;ESCO.0722.00201.0154b_04938
ESCO.0722.00201;ESCO.0722.00201.0257b_05034
ESCO.0722.00201;ESCO.0722.00201.0297b_05066
ESCO.0722.00215;ESCO.0722.00215.0002b_00415
ESCO.0722.00215;ESCO.0722.00215.0030b_03551
ESCO.0722.00215;ESCO.0722.00215.0032i_03711
ESCO.0722.00215;ESCO.0722.00215.0040b_04031
ESCO.0722.00215;ESCO.0722.00215.0071b_04479
ESCO.0722.00215;ESCO.0722.00215.0153b_04575
ESCO.0722.00230;ESCO.0722.00230.0019i_02317
ESCO.0722.00230;ESCO.0722.00230.0062b_04653
ESCO.0722.00230;ESCO.0722.00230.0210b_04909
ESCO.0722.00230;ESCO.0722.00230.0251b_04941
ESCO.0722.00256;ESCO.0722.00256.0001i_00239
ESCO.0722.00256;ESCO.0722.00256.0005i_00975
ESCO.0722.00256;ESCO.0722.00256.0046i_04495
ESCO.0722.00256;ESCO.0722.00256.0052b_04623
ESCO.0722.00256;ESCO.0722.00256.0062b_04751
ESCO.0722.00256;ESCO.0722.00256.0082b_04879
ESCO.0722.00256;ESCO.0722.00256.0146b_05007
ESCO.0722.00256;ESCO.0722.00256.0212b_05071
ESCO.0722.00257;ESCO.0722.00257.0046i_04141
ESCO.0722.00257;ESCO.0722.00257.0046i_04173
ESCO.0722.00257;ESCO.0722.00257.0066i_04589
ESCO.0722.00257;ESCO.0722.00257.0168b_04781
ESCO.0722.00257;ESCO.0722.00257.0261b_04845
ESCO.0722.00258;ESCO.0722.00258.0001i_00023
ESCO.0722.00258;ESCO.0722.00258.0001i_00055
ESCO.0722.00258;ESCO.0722.00258.0028i_03319
ESCO.0722.00258;ESCO.0722.00258.0085i_04823
ESCO.0722.00258;ESCO.0722.00258.0260b_05047
ESCO.0722.00258;ESCO.0722.00258.0355b_05111
ESCO.0722.00269;ESCO.0722.00269.0028i_03252
ESCO.0722.00269;ESCO.0722.00269.0032i_03540
ESCO.0722.00269;ESCO.0722.00269.0059b_04532
ESCO.0722.00270;ESCO.0722.00270.0024i_03134
ESCO.0722.00270;ESCO.0722.00270.0024i_03166
ESCO.0722.00270;ESCO.0722.00270.0029i_03422
ESCO.0722.00270;ESCO.0722.00270.0038i_03774
ESCO.0722.00270;ESCO.0722.00270.0063i_04446
ESCO.0722.00277;ESCO.0722.00277.0005i_00854
ESCO.0722.00277;ESCO.0722.00277.0022i_02454
ESCO.0722.00277;ESCO.0722.00277.0024i_02582
ESCO.0722.00277;ESCO.0722.00277.0055i_03926
ESCO.0722.00277;ESCO.0722.00277.0162b_04278
ESCO.0722.00297;ESCO.0722.00297.0015i_02601
ESCO.0722.00297;ESCO.0722.00297.0015i_02633
ESCO.0722.00297;ESCO.0722.00297.0018i_02825
ESCO.0722.00297;ESCO.0722.00297.0029i_03721
ESCO.0722.00297;ESCO.0722.00297.0029i_03753
ESCO.0722.00297;ESCO.0722.00297.0038i_04169
ESCO.0722.00297;ESCO.0722.00297.0052i_04553
ESCO.0722.00297;ESCO.0722.00297.0069i_04905
ESCO.0722.00306;ESCO.0722.00306.0024i_02927
ESCO.0722.00306;ESCO.0722.00306.0033b_03503
ESCO.0722.00306;ESCO.0722.00306.0044i_03951
ESCO.0722.00306;ESCO.0722.00306.0048i_04079
ESCO.0722.00306;ESCO.0722.00306.0140b_04815
ESCO.0722.00306;ESCO.0722.00306.0213b_04879
ESCO.0722.00306;ESCO.0722.00306.0253b_04911
ESCO.0722.00308;ESCO.0722.00308.0036i_03939
ESCO.0722.00308;ESCO.0722.00308.0036i_03971
ESCO.0722.00308;ESCO.0722.00308.0036i_04003
ESCO.0722.00308;ESCO.0722.00308.0050i_04451
ESCO.0722.00308;ESCO.0722.00308.0094b_04899
ESCO.0722.00308;ESCO.0722.00308.0113b_04963
ESCO.0722.00308;ESCO.0722.00308.0353b_05283
ESCO.0722.00308;ESCO.0722.00308.0393b_05315
ESCO.0722.00308;ESCO.0722.00308.0489b_05379
ESCO.0722.00323;ESCO.0722.00323.0044i_03819
ESCO.0722.00323;ESCO.0722.00323.0053i_04203
ESCO.0722.00323;ESCO.0722.00323.0059i_04395
ESCO.0722.00323;ESCO.0722.00323.0128b_04811
ESCO.0722.00323;ESCO.0722.00323.0151b_04843
ESCO.0722.00323;ESCO.0722.00323.0210b_04907
ESCO.0722.00323;ESCO.0722.00323.0252b_04939
ESCO.0722.00331;ESCO.0722.00331.0014i_01410
ESCO.0722.00331;ESCO.0722.00331.0016i_01698
ESCO.0722.00331;ESCO.0722.00331.0038i_02946
ESCO.0722.00331;ESCO.0722.00331.0095b_04162
ESCO.0722.00331;ESCO.0722.00331.0160b_04226
ESCO.0722.00343;ESCO.0722.00343.0066i_04428
ESCO.0722.00343;ESCO.0722.00343.0256b_05036
ESCO.0722.00343;ESCO.0722.00343.0296b_05068
ESCO.0722.00343;ESCO.0722.00343.0339b_05100
ESCO.0722.00348;ESCO.0722.00348.0063i_04303
ESCO.0722.00348;ESCO.0722.00348.0084i_04591
ESCO.0722.00348;ESCO.0722.00348.0273b_04911
ESCO.0722.00348;ESCO.0722.00348.0315b_04943
ESCO.0722.00348;ESCO.0722.00348.0364b_04975
ESCO.0722.00352;ESCO.0722.00352.0037i_03506
ESCO.0722.00352;ESCO.0722.00352.0050i_03986
ESCO.0722.00352;ESCO.0722.00352.0050i_04018
ESCO.0722.00352;ESCO.0722.00352.0068i_04434
ESCO.0722.00352;ESCO.0722.00352.0073i_04498
ESCO.0722.00352;ESCO.0722.00352.0078i_04562
ESCO.0722.00352;ESCO.0722.00352.0085b_04626
ESCO.0722.00352;ESCO.0722.00352.0099b_04690
ESCO.0722.00352;ESCO.0722.00352.0143b_04786
ESCO.0722.00352;ESCO.0722.00352.0163b_04818
ESCO.0722.00352;ESCO.0722.00352.0296b_04946
ESCO.0722.00352;ESCO.0722.00352.0345b_04978
ESCO.0722.00357;ESCO.0722.00357.0036i_03366
ESCO.0722.00357;ESCO.0722.00357.0055i_04070
ESCO.0722.00357;ESCO.0722.00357.0062b_04198
ESCO.0722.00357;ESCO.0722.00357.0065b_04230
ESCO.0722.00357;ESCO.0722.00357.0165b_04646
ESCO.0722.00357;ESCO.0722.00357.0201b_04710
ESCO.0722.00357;ESCO.0722.00357.0287b_04806
ESCO.0722.00357;ESCO.0722.00357.0477b_04934
ESCO.0722.00359;ESCO.0722.00359.0024i_03047
ESCO.0722.00359;ESCO.0722.00359.0037i_04231
ESCO.0722.00359;ESCO.0722.00359.0100b_04711
ESCO.0722.00359;ESCO.0722.00359.0149b_04807
ESCO.0722.00359;ESCO.0722.00359.0198b_04871
ESCO.0722.00359;ESCO.0722.00359.0226b_04903
ESCO.0722.00359;ESCO.0722.00359.0256b_04935
ESCO.0722.00359;ESCO.0722.00359.0282b_04967
ESCO.0722.00359;ESCO.0722.00359.0374b_05063
ESCO.0722.00359;ESCO.0722.00359.0436b_05127
ESCO.0722.00359;ESCO.0722.00359.0469b_05159
ESCO.0722.00359;ESCO.0722.00359.0504b_05191
ESCO.0722.00359;ESCO.0722.00359.0540b_05223
ESCO.0722.00359;ESCO.0722.00359.0572b_05255
ESCO.0722.00359;ESCO.0722.00359.0604b_05287
ESCO.0722.00359;ESCO.0722.00359.0641b_05319
ESCO.0722.00359;ESCO.0722.00359.0675b_05351
ESCO.0722.00359;ESCO.0722.00359.0711b_05383
ESCO.0722.00359;ESCO.0722.00359.0744b_05415
ESCO.0722.00359;ESCO.0722.00359.0778b_05447
ESCO.0722.00359;ESCO.0722.00359.0816b_05479
ESCO.0722.00359;ESCO.0722.00359.0851b_05511
ESCO.0722.00359;ESCO.0722.00359.0888b_05543
ESCO.0722.00359;ESCO.0722.00359.0921b_05575
ESCO.0722.00359;ESCO.0722.00359.0957b_05607
ESCO.0722.00359;ESCO.0722.00359.0990b_05639
ESCO.0722.00359;ESCO.0722.00359.1026b_05671
ESCO.0722.00359;ESCO.0722.00359.1066b_05703
ESCO.0722.00359;ESCO.0722.00359.1099b_05735
ESCO.0722.00359;ESCO.0722.00359.1135b_05767
ESCO.0722.00359;ESCO.0722.00359.1173b_05799
ESCO.0722.00359;ESCO.0722.00359.1210b_05831
ESCO.0722.00359;ESCO.0722.00359.1242b_05863
ESCO.0722.00359;ESCO.0722.00359.1276b_05895
ESCO.0722.00359;ESCO.0722.00359.1311b_05927
ESCO.0722.00359;ESCO.0722.00359.1348b_05959
ESCO.0722.00359;ESCO.0722.00359.1392b_05991
ESCO.0722.00375;ESCO.0722.00375.0016b_01705
ESCO.0722.00375;ESCO.0722.00375.0143b_04681
ESCO.0722.00375;ESCO.0722.00375.0182b_04745
ESCO.0722.00375;ESCO.0722.00375.0211b_04777
ESCO.0722.00375;ESCO.0722.00375.0282b_04841
ESCO.0722.00375;ESCO.0722.00375.0320b_04873
ESCO.0722.00375;ESCO.0722.00375.0384b_04905
ESCO.0722.00375;ESCO.0722.00375.0447b_04937
ESCO.0722.00379;ESCO.0722.00379.0025i_02688
ESCO.0722.00379;ESCO.0722.00379.0066b_04288
ESCO.0722.00379;ESCO.0722.00379.0126b_04832
ESCO.0722.00379;ESCO.0722.00379.0168b_04928
ESCO.0722.00379;ESCO.0722.00379.0189b_04960
ESCO.0722.00379;ESCO.0722.00379.0285b_05056
ESCO.0722.00383;ESCO.0722.00383.0078i_04145
ESCO.0722.00383;ESCO.0722.00383.0080b_04177
ESCO.0722.00383;ESCO.0722.00383.0096i_04369
ESCO.0722.00383;ESCO.0722.00383.0193b_04657
ESCO.0722.00035;ESCO.0722.00035.0008i_01428
ESCO.0722.00035;ESCO.0722.00035.0009i_01460
ESCO.0722.00035;ESCO.0722.00035.0009i_01492
ESCO.0722.00035;ESCO.0722.00035.0014i_02324
ESCO.0722.00035;ESCO.0722.00035.0015i_02356
ESCO.0722.00035;ESCO.0722.00035.0015i_02388
ESCO.0722.00035;ESCO.0722.00035.0018i_03028
ESCO.0722.00035;ESCO.0722.00035.0090b_04788
ESCO.0722.00035;ESCO.0722.00035.0161b_04820
ESCO.0722.00043;ESCO.0722.00043.0019b_04064
ESCO.0722.00043;ESCO.0722.00043.0045b_04672
ESCO.0722.00053;ESCO.0722.00053.0100b_04583
ESCO.0722.00085;ESCO.0722.00085.0025i_03423
ESCO.0722.00085;ESCO.0722.00085.0031b_03903
ESCO.0722.00085;ESCO.0722.00085.0045i_04511
ESCO.0722.00129;ESCO.0722.00129.0002i_00410
ESCO.0722.00129;ESCO.0722.00129.0013i_02810
ESCO.0722.00129;ESCO.0722.00129.0016i_03162
ESCO.0722.00129;ESCO.0722.00129.0016i_03194
ESCO.0722.00129;ESCO.0722.00129.0023i_03962
ESCO.0722.00129;ESCO.0722.00129.0025b_04122
ESCO.0722.00129;ESCO.0722.00129.0091b_04922
ESCO.0722.00129;ESCO.0722.00129.0144b_04986
ESCO.0722.00129;ESCO.0722.00129.0213b_05050
ESCO.0722.00140;ESCO.0722.00140.0041i_04324
ESCO.0722.00140;ESCO.0722.00140.0106b_04580
ESCO.0722.00140;ESCO.0722.00140.0144b_04612
ESCO.0722.00140;ESCO.0722.00140.0208b_04644
ESCO.0722.00142;ESCO.0722.00142.0002i_00316
ESCO.0722.00142;ESCO.0722.00142.0007i_01500
ESCO.0722.00142;ESCO.0722.00142.0028i_03964
ESCO.0722.00142;ESCO.0722.00142.0185b_04732
ESCO.0722.00149;ESCO.0722.00149.0031i_04113
ESCO.0722.00149;ESCO.0722.00149.0031i_04145
ESCO.0722.00149;ESCO.0722.00149.0031i_04177
ESCO.0722.00149;ESCO.0722.00149.0035i_04401
ESCO.0722.00149;ESCO.0722.00149.0035i_04433
ESCO.0722.00149;ESCO.0722.00149.0037i_04529
ESCO.0722.00149;ESCO.0722.00149.0037i_04561
ESCO.0722.00149;ESCO.0722.00149.0044i_04785
ESCO.0722.00149;ESCO.0722.00149.0051i_04881
ESCO.0722.00149;ESCO.0722.00149.0055i_04913
ESCO.0722.00149;ESCO.0722.00149.0062i_04945
ESCO.0722.00149;ESCO.0722.00149.0069i_04977
ESCO.0722.00149;ESCO.0722.00149.0106b_05041
ESCO.0722.00149;ESCO.0722.00149.0190b_05105
ESCO.0722.00151;ESCO.0722.00151.0007i_01682
ESCO.0722.00151;ESCO.0722.00151.0015i_03026
ESCO.0722.00151;ESCO.0722.00151.0015i_03058
ESCO.0722.00151;ESCO.0722.00151.0034i_04466
ESCO.0722.00151;ESCO.0722.00151.0063i_04818
ESCO.0722.00151;ESCO.0722.00151.0080b_04882
ESCO.0722.00151;ESCO.0722.00151.0094b_04914
ESCO.0722.00151;ESCO.0722.00151.0162b_05010
ESCO.0722.00151;ESCO.0722.00151.0226b_05074
ESCO.0722.00151;ESCO.0722.00151.0259b_05106
ESCO.0722.00166;ESCO.0722.00166.0001i_00150
ESCO.0722.00166;ESCO.0722.00166.0001i_00246
ESCO.0722.00166;ESCO.0722.00166.0004i_01334
ESCO.0722.00166;ESCO.0722.00166.0006b_01622
ESCO.0722.00166;ESCO.0722.00166.0019i_03350
ESCO.0722.00166;ESCO.0722.00166.0038i_04278
ESCO.0722.00166;ESCO.0722.00166.0048b_04470
ESCO.0722.00166;ESCO.0722.00166.0050i_04502
ESCO.0722.00166;ESCO.0722.00166.0055b_04566
ESCO.0722.00166;ESCO.0722.00166.0066i_04630
ESCO.0722.00169;ESCO.0722.00169.0009i_02113
ESCO.0722.00169;ESCO.0722.00169.0039i_04065
ESCO.0722.00169;ESCO.0722.00169.0071b_04417
ESCO.0722.00169;ESCO.0722.00169.0105b_04481
ESCO.0722.00169;ESCO.0722.00169.0167b_04545
ESCO.0722.00170;ESCO.0722.00170.0002i_00481
ESCO.0722.00170;ESCO.0722.00170.0003i_00545
ESCO.0722.00170;ESCO.0722.00170.0023i_03393
ESCO.0722.00170;ESCO.0722.00170.0028i_03777
ESCO.0722.00170;ESCO.0722.00170.0031i_03937
ESCO.0722.00170;ESCO.0722.00170.0040i_04353
ESCO.0722.00170;ESCO.0722.00170.0095b_04769
ESCO.0722.00170;ESCO.0722.00170.0149b_04833
ESCO.0722.00201;ESCO.0722.00201.0011i_01643
ESCO.0722.00201;ESCO.0722.00201.0188b_04971
ESCO.0722.00215;ESCO.0722.00215.0003b_00416
ESCO.0722.00215;ESCO.0722.00215.0019i_02880
ESCO.0722.00215;ESCO.0722.00215.0032i_03712
ESCO.0722.00215;ESCO.0722.00215.0071i_04480
ESCO.0722.00215;ESCO.0722.00215.0116b_04544
ESCO.0722.00215;ESCO.0722.00215.0154b_04576
ESCO.0722.00230;ESCO.0722.00230.0046i_04270
ESCO.0722.00230;ESCO.0722.00230.0046i_04302
ESCO.0722.00230;ESCO.0722.00230.0211b_04910
ESCO.0722.00230;ESCO.0722.00230.0252b_04942
ESCO.0722.00256;ESCO.0722.00256.0001i_00016
ESCO.0722.00256;ESCO.0722.00256.0020i_02640
ESCO.0722.00256;ESCO.0722.00256.0046i_04496
ESCO.0722.00256;ESCO.0722.00256.0053b_04624
ESCO.0722.00256;ESCO.0722.00256.0063b_04752
ESCO.0722.00256;ESCO.0722.00256.0082i_04880
ESCO.0722.00256;ESCO.0722.00256.0119b_04976
ESCO.0722.00256;ESCO.0722.00256.0214b_05072
ESCO.0722.00257;ESCO.0722.00257.0046i_04142
ESCO.0722.00257;ESCO.0722.00257.0055b_04398
ESCO.0722.00257;ESCO.0722.00257.0066i_04590
ESCO.0722.00257;ESCO.0722.00257.0210b_04814
ESCO.0722.00257;ESCO.0722.00257.0262b_04846
ESCO.0722.00258;ESCO.0722.00258.0001i_00056
ESCO.0722.00258;ESCO.0722.00258.0020i_02456
ESCO.0722.00258;ESCO.0722.00258.0028i_03320
ESCO.0722.00258;ESCO.0722.00258.0079b_04792
ESCO.0722.00258;ESCO.0722.00258.0186b_04984
ESCO.0722.00258;ESCO.0722.00258.0303b_05080
ESCO.0722.00269;ESCO.0722.00269.0001i_00565
ESCO.0722.00269;ESCO.0722.00269.0028i_03253
ESCO.0722.00269;ESCO.0722.00269.0057b_04501
ESCO.0722.00269;ESCO.0722.00269.0223b_04885
ESCO.0722.00270;ESCO.0722.00270.0024i_03135
ESCO.0722.00270;ESCO.0722.00270.0033i_03583
ESCO.0722.00270;ESCO.0722.00270.0036i_03711
ESCO.0722.00270;ESCO.0722.00270.0038i_03775
ESCO.0722.00270;ESCO.0722.00270.0063i_04447
ESCO.0722.00270;ESCO.0722.00270.0084b_04575
ESCO.0722.00270;ESCO.0722.00270.0174b_04703
ESCO.0722.00270;ESCO.0722.00270.0229b_04735
ESCO.0722.00277;ESCO.0722.00277.0001i_00023
ESCO.0722.00277;ESCO.0722.00277.0005i_00855
ESCO.0722.00277;ESCO.0722.00277.0022i_02455
ESCO.0722.00277;ESCO.0722.00277.0036b_03287
ESCO.0722.00277;ESCO.0722.00277.0049i_03735
ESCO.0722.00277;ESCO.0722.00277.0164b_04279
ESCO.0722.00297;ESCO.0722.00297.0003i_00714
ESCO.0722.00297;ESCO.0722.00297.0003i_00906
ESCO.0722.00297;ESCO.0722.00297.0015i_02602
ESCO.0722.00297;ESCO.0722.00297.0018i_02762
ESCO.0722.00297;ESCO.0722.00297.0018i_02826
ESCO.0722.00297;ESCO.0722.00297.0029i_03722
ESCO.0722.00297;ESCO.0722.00297.0029i_03754
ESCO.0722.00297;ESCO.0722.00297.0038i_04170
ESCO.0722.00297;ESCO.0722.00297.0043i_04266
ESCO.0722.00297;ESCO.0722.00297.0062i_04810
ESCO.0722.00306;ESCO.0722.00306.0024i_02928
ESCO.0722.00306;ESCO.0722.00306.0048i_04080
ESCO.0722.00306;ESCO.0722.00306.0091i_04720
ESCO.0722.00306;ESCO.0722.00306.0141b_04816
ESCO.0722.00306;ESCO.0722.00306.0214b_04880
ESCO.0722.00306;ESCO.0722.00306.0254b_04912
ESCO.0722.00308;ESCO.0722.00308.0009i_01828
ESCO.0722.00308;ESCO.0722.00308.0036i_03940
ESCO.0722.00308;ESCO.0722.00308.0036i_04004
ESCO.0722.00308;ESCO.0722.00308.0050i_04452
ESCO.0722.00308;ESCO.0722.00308.0125b_04996
ESCO.0722.00308;ESCO.0722.00308.0181b_05092
ESCO.0722.00308;ESCO.0722.00308.0264b_05188
ESCO.0722.00308;ESCO.0722.00308.0394b_05316
ESCO.0722.00308;ESCO.0722.00308.0438b_05348
ESCO.0722.00308;ESCO.0722.00308.0491b_05380
ESCO.0722.00323;ESCO.0722.00323.0036i_03532
ESCO.0722.00323;ESCO.0722.00323.0053i_04204
ESCO.0722.00323;ESCO.0722.00323.0056i_04300
ESCO.0722.00323;ESCO.0722.00323.0056b_04332
ESCO.0722.00323;ESCO.0722.00323.0059i_04396
ESCO.0722.00323;ESCO.0722.00323.0253b_04940
ESCO.0722.00331;ESCO.0722.00331.0014i_01411
ESCO.0722.00331;ESCO.0722.00331.0016b_01699
ESCO.0722.00331;ESCO.0722.00331.0017i_01731
ESCO.0722.00331;ESCO.0722.00331.0019b_01923
ESCO.0722.00331;ESCO.0722.00331.0027i_02467
ESCO.0722.00331;ESCO.0722.00331.0038i_02947
ESCO.0722.00331;ESCO.0722.00331.0061i_03747
ESCO.0722.00331;ESCO.0722.00331.0161b_04227
ESCO.0722.00343;ESCO.0722.00343.0054i_04109
ESCO.0722.00343;ESCO.0722.00343.0340b_05101
ESCO.0722.00348;ESCO.0722.00348.0084i_04592
ESCO.0722.00348;ESCO.0722.00348.0097b_04656
ESCO.0722.00348;ESCO.0722.00348.0274b_04912
ESCO.0722.00348;ESCO.0722.00348.0316b_04944
ESCO.0722.00352;ESCO.0722.00352.0029i_03123
ESCO.0722.00352;ESCO.0722.00352.0032b_03251
ESCO.0722.00352;ESCO.0722.00352.0037i_03507
ESCO.0722.00352;ESCO.0722.00352.0050i_04019
ESCO.0722.00352;ESCO.0722.00352.0068i_04435
ESCO.0722.00352;ESCO.0722.00352.0073i_04499
ESCO.0722.00352;ESCO.0722.00352.0078i_04563
ESCO.0722.00352;ESCO.0722.00352.0092i_04659
ESCO.0722.00352;ESCO.0722.00352.0143b_04787
ESCO.0722.00352;ESCO.0722.00352.0164b_04819
ESCO.0722.00352;ESCO.0722.00352.0298b_04947
ESCO.0722.00352;ESCO.0722.00352.0348b_04979
ESCO.0722.00357;ESCO.0722.00357.0036i_03367
ESCO.0722.00357;ESCO.0722.00357.0051b_03911
ESCO.0722.00357;ESCO.0722.00357.0055i_04071
ESCO.0722.00357;ESCO.0722.00357.0063b_04199
ESCO.0722.00357;ESCO.0722.00357.0096b_04455
ESCO.0722.00357;ESCO.0722.00357.0123b_04551
ESCO.0722.00357;ESCO.0722.00357.0136b_04583
ESCO.0722.00357;ESCO.0722.00357.0362b_04871
ESCO.0722.00357;ESCO.0722.00357.0478b_04935
ESCO.0722.00359;ESCO.0722.00359.0011i_01832
ESCO.0722.00359;ESCO.0722.00359.0034i_04136
ESCO.0722.00359;ESCO.0722.00359.0075i_04616
ESCO.0722.00359;ESCO.0722.00359.0116b_04744
ESCO.0722.00359;ESCO.0722.00359.0174b_04840
ESCO.0722.00359;ESCO.0722.00359.0199b_04872
ESCO.0722.00359;ESCO.0722.00359.0227b_04904
ESCO.0722.00359;ESCO.0722.00359.0257b_04936
ESCO.0722.00359;ESCO.0722.00359.0282b_04968
ESCO.0722.00359;ESCO.0722.00359.0313b_05000
ESCO.0722.00359;ESCO.0722.00359.0347b_05032
ESCO.0722.00359;ESCO.0722.00359.0375b_05064
ESCO.0722.00359;ESCO.0722.00359.0437b_05128
ESCO.0722.00359;ESCO.0722.00359.0469b_05160
ESCO.0722.00359;ESCO.0722.00359.0505b_05192
ESCO.0722.00359;ESCO.0722.00359.0541b_05224
ESCO.0722.00359;ESCO.0722.00359.0573b_05256
ESCO.0722.00359;ESCO.0722.00359.0605b_05288
ESCO.0722.00359;ESCO.0722.00359.0642b_05320
ESCO.0722.00359;ESCO.0722.00359.0676b_05352
ESCO.0722.00359;ESCO.0722.00359.0712b_05384
ESCO.0722.00359;ESCO.0722.00359.0745b_05416
ESCO.0722.00359;ESCO.0722.00359.0780b_05448
ESCO.0722.00359;ESCO.0722.00359.0818b_05480
ESCO.0722.00359;ESCO.0722.00359.0852b_05512
ESCO.0722.00359;ESCO.0722.00359.0889b_05544
ESCO.0722.00359;ESCO.0722.00359.0922b_05576
ESCO.0722.00359;ESCO.0722.00359.0958b_05608
ESCO.0722.00359;ESCO.0722.00359.0991b_05640
ESCO.0722.00359;ESCO.0722.00359.1027b_05672
ESCO.0722.00359;ESCO.0722.00359.1067b_05704
ESCO.0722.00359;ESCO.0722.00359.1101b_05736
ESCO.0722.00359;ESCO.0722.00359.1136b_05768
ESCO.0722.00359;ESCO.0722.00359.1174b_05800
ESCO.0722.00359;ESCO.0722.00359.1211b_05832
ESCO.0722.00359;ESCO.0722.00359.1277b_05896
ESCO.0722.00359;ESCO.0722.00359.1312b_05928
ESCO.0722.00359;ESCO.0722.00359.1349b_05960
ESCO.0722.00375;ESCO.0722.00375.0016i_01706
ESCO.0722.00375;ESCO.0722.00375.0019i_02122
ESCO.0722.00375;ESCO.0722.00375.0143i_04682
ESCO.0722.00375;ESCO.0722.00375.0182b_04746
ESCO.0722.00375;ESCO.0722.00375.0242b_04810
ESCO.0722.00375;ESCO.0722.00375.0283b_04842
ESCO.0722.00379;ESCO.0722.00379.0025i_02689
ESCO.0722.00379;ESCO.0722.00379.0078b_04481
ESCO.0722.00379;ESCO.0722.00379.0092i_04641
ESCO.0722.00379;ESCO.0722.00379.0126i_04833
ESCO.0722.00379;ESCO.0722.00379.0322b_05089
ESCO.0722.00379;ESCO.0722.00379.0381b_05121
ESCO.0722.00383;ESCO.0722.00383.0020i_02130
ESCO.0722.00383;ESCO.0722.00383.0078i_04146
ESCO.0722.00383;ESCO.0722.00383.0090i_04306
ESCO.0722.00383;ESCO.0722.00383.0096i_04370
ESCO.0722.00383;ESCO.0722.00383.0139b_04562
ESCO.0722.00383;ESCO.0722.00383.0255b_04722
ESCO.0722.00383;ESCO.0722.00383.0295b_04754
ESCO.0722.00035;ESCO.0722.00035.0008i_01429
ESCO.0722.00035;ESCO.0722.00035.0009i_01461
ESCO.0722.00035;ESCO.0722.00035.0009i_01493
ESCO.0722.00035;ESCO.0722.00035.0011i_02165
ESCO.0722.00035;ESCO.0722.00035.0014i_02325
ESCO.0722.00035;ESCO.0722.00035.0015i_02389
ESCO.0722.00035;ESCO.0722.00035.0018i_03029
ESCO.0722.00035;ESCO.0722.00035.0021b_03733
ESCO.0722.00035;ESCO.0722.00035.0057b_04757
ESCO.0722.00035;ESCO.0722.00035.0090b_04789
ESCO.0722.00043;ESCO.0722.00043.0038i_04609
ESCO.0722.00043;ESCO.0722.00043.0052b_04705
ESCO.0722.00053;ESCO.0722.00053.0002i_00648
ESCO.0722.00053;ESCO.0722.00053.0027i_04168
ESCO.0722.00085;ESCO.0722.00085.0025i_03424
ESCO.0722.00085;ESCO.0722.00085.0045b_04512
ESCO.0722.00129;ESCO.0722.00129.0002i_00411
ESCO.0722.00129;ESCO.0722.00129.0013i_02811
ESCO.0722.00129;ESCO.0722.00129.0016i_03163
ESCO.0722.00140;ESCO.0722.00140.0041i_04325
